10
13
24
22
13
45
20
16
20
10
10
31
100
14
64
54
92
83
96
62
45
117
96
95
53
60
67
142
138
183
169
170
150
175
193
160
221
256
186
205
186
168
146
164
121
168
210
199
159
245
231
157
111
126
115
177
173
139
144
136
231
205
84
158
138
142
165
137
205
136
62
36
71
132
177
142
177
105
143
115
131
138
141
110
120
129
175
124
176
142
139
173
113
122
72
124
76
13
15
16
